Product,Company,Month,Year,Price,TimeIndex
Air Purifier,Whirlpool,11.0,2015,17510.880037975694,-86.0
Air Purifier,Whirlpool,12.0,2015,17542.750938201974,-85.0
Air Purifier,Whirlpool,1.0,2016,17583.316502839698,-84.0
Air Purifier,Whirlpool,2.0,2016,17553.288832197522,-83.0
Air Purifier,Whirlpool,3.0,2016,17493.75720114269,-82.0
Air Purifier,Whirlpool,4.0,2016,17567.516472287487,-81.0
Air Purifier,Whirlpool,5.0,2016,17632.28055291482,-80.0
Air Purifier,Whirlpool,6.0,2016,17685.014050745624,-79.0
Air Purifier,Whirlpool,7.0,2016,17555.051498267007,-78.0
Air Purifier,Whirlpool,8.0,2016,17540.92312947781,-77.0
Air Purifier,Whirlpool,9.0,2016,17551.921713306772,-76.0
Air Purifier,Whirlpool,10.0,2016,17598.072024301866,-75.0
Air Purifier,Whirlpool,11.0,2016,17575.11471538194,-74.0
Air Purifier,Whirlpool,12.0,2016,17576.419778885225,-73.0
Air Purifier,Whirlpool,1.0,2017,17538.899804684985,-72.0
Air Purifier,Whirlpool,2.0,2017,17602.34411861048,-71.0
Air Purifier,Whirlpool,3.0,2017,17623.106378190176,-70.0
Air Purifier,Whirlpool,4.0,2017,17613.64514815974,-69.0
Air Purifier,Whirlpool,5.0,2017,17596.275475181286,-68.0
Air Purifier,Whirlpool,6.0,2017,17729.003844087405,-67.0
Air Purifier,Whirlpool,7.0,2017,17554.22065486543,-66.0
Air Purifier,Whirlpool,8.0,2017,17618.052824988874,-65.0
Air Purifier,Whirlpool,9.0,2017,17587.20403046893,-64.0
Air Purifier,Whirlpool,10.0,2017,17507.142023883294,-63.0
Air Purifier,Whirlpool,11.0,2017,17557.748995102687,-62.0
Air Purifier,Whirlpool,12.0,2017,17544.858204959528,-61.0
Air Purifier,Whirlpool,1.0,2018,17684.64014245994,-60.0
Air Purifier,Whirlpool,2.0,2018,17658.88644036248,-59.0
Air Purifier,Whirlpool,3.0,2018,17573.077078231046,-58.0
Air Purifier,Whirlpool,4.0,2018,17658.922287599256,-57.0
Air Purifier,Whirlpool,5.0,2018,17708.67404897421,-56.0
Air Purifier,Whirlpool,6.0,2018,17572.3698049443,-55.0
Air Purifier,Whirlpool,7.0,2018,17593.35726625149,-54.0
Air Purifier,Whirlpool,8.0,2018,17598.123819991077,-53.0
Air Purifier,Whirlpool,9.0,2018,17652.284938776633,-52.0
Air Purifier,Whirlpool,10.0,2018,17535.69419107801,-51.0
Air Purifier,Whirlpool,11.0,2018,17598.79146726509,-50.0
Air Purifier,Whirlpool,12.0,2018,17615.64106605084,-49.0
Air Purifier,Whirlpool,1.0,2019,17632.699879313364,-48.0
Air Purifier,Whirlpool,2.0,2019,17609.329711384904,-47.0
Air Purifier,Whirlpool,3.0,2019,17693.929422106758,-46.0
Air Purifier,Whirlpool,4.0,2019,17597.776104378783,-45.0
Air Purifier,Whirlpool,5.0,2019,17592.209289414703,-44.0
Air Purifier,Whirlpool,6.0,2019,17641.320616222736,-43.0
Air Purifier,Whirlpool,7.0,2019,17754.677116818202,-42.0
Air Purifier,Whirlpool,8.0,2019,17559.135423181833,-41.0
Air Purifier,Whirlpool,9.0,2019,17533.62021220689,-40.0
Air Purifier,Whirlpool,10.0,2019,17697.088066553824,-39.0
Air Purifier,Whirlpool,11.0,2019,17610.388437608384,-38.0
Air Purifier,Whirlpool,12.0,2019,17544.171098562358,-37.0
Air Purifier,Whirlpool,1.0,2020,17635.685289254652,-36.0
Air Purifier,Whirlpool,2.0,2020,17663.381026977222,-35.0
Air Purifier,Whirlpool,3.0,2020,17574.370891124367,-34.0
Air Purifier,Whirlpool,4.0,2020,17663.846812775155,-33.0
Air Purifier,Whirlpool,5.0,2020,17699.02181308721,-32.0
Air Purifier,Whirlpool,6.0,2020,17651.15345886868,-31.0
Air Purifier,Whirlpool,7.0,2020,17661.890388218,-30.0
Air Purifier,Whirlpool,8.0,2020,17718.125660108057,-29.0
Air Purifier,Whirlpool,9.0,2020,17608.08413822973,-28.0
Air Purifier,Whirlpool,10.0,2020,17663.911810491376,-27.0
Air Purifier,Whirlpool,11.0,2020,17674.719888337353,-26.0
Air Purifier,Whirlpool,12.0,2020,17723.85840823877,-25.0
Air Purifier,Whirlpool,1.0,2021,17694.48483992388,-24.0
Air Purifier,Whirlpool,2.0,2021,17730.27289394503,-23.0
Air Purifier,Whirlpool,3.0,2021,17727.41810089626,-22.0
Air Purifier,Whirlpool,4.0,2021,17650.13322535979,-21.0
Air Purifier,Whirlpool,5.0,2021,17716.44699746559,-20.0
Air Purifier,Whirlpool,6.0,2021,17663.938592028324,-19.0
Air Purifier,Whirlpool,7.0,2021,17623.008832874366,-18.0
Air Purifier,Whirlpool,8.0,2021,17722.982820869736,-17.0
Air Purifier,Whirlpool,9.0,2021,17747.567024850126,-16.0
Air Purifier,Whirlpool,10.0,2021,17675.921883928462,-15.0
Air Purifier,Whirlpool,11.0,2021,17737.53594698816,-14.0
Air Purifier,Whirlpool,12.0,2021,17644.767614029177,-13.0
Air Purifier,Whirlpool,1.0,2022,17731.910308021997,-12.0
Air Purifier,Whirlpool,2.0,2022,17688.393485451455,-11.0
Air Purifier,Whirlpool,3.0,2022,17666.86257442718,-10.0
Air Purifier,Whirlpool,4.0,2022,17675.152071451455,-9.0
Air Purifier,Whirlpool,5.0,2022,17656.925322033894,-8.0
Air Purifier,Whirlpool,6.0,2022,17745.826874237882,-7.0
Air Purifier,Whirlpool,7.0,2022,17591.47091167564,-6.0
Air Purifier,Whirlpool,8.0,2022,17715.826044955185,-5.0
Air Purifier,Whirlpool,9.0,2022,17657.028001816954,-4.0
Air Purifier,Whirlpool,10.0,2022,17650.892087250162,-3.0
Air Purifier,Whirlpool,11.0,2022,17702.991192125508,-2.0
Air Purifier,Whirlpool,12.0,2022,17660.390442172422,-1.0
Air Purifier,Whirlpool,1.0,2026,17799.504792918673,36.0
Air Purifier,Whirlpool,2.0,2026,17820.81042114002,37.0
Air Purifier,Whirlpool,3.0,2026,17757.752876987983,38.0
Air Purifier,Whirlpool,4.0,2026,17778.19498934565,39.0
Air Purifier,Whirlpool,5.0,2026,17810.750897971844,40.0
Air Purifier,Whirlpool,6.0,2026,17696.330389739443,41.0
Air Purifier,Whirlpool,7.0,2026,17704.221659585786,42.0
Air Purifier,Whirlpool,8.0,2026,17728.44245586386,43.0
Air Purifier,Whirlpool,9.0,2026,17800.707684786896,44.0
Air Purifier,Whirlpool,10.0,2026,17863.349039988436,45.0
Air Purifier,Whirlpool,11.0,2026,17826.65223438874,46.0
Air Purifier,Whirlpool,12.0,2026,17805.13616604031,47.0
Air Purifier,Whirlpool,1.0,2027,17747.638912639628,48.0
Air Purifier,Whirlpool,2.0,2027,17836.27259304155,49.0
Air Purifier,Whirlpool,3.0,2027,17850.99849781092,50.0
Air Purifier,Whirlpool,4.0,2027,17751.20224116644,51.0
Air Purifier,Whirlpool,5.0,2027,17806.473784994363,52.0
Air Purifier,Whirlpool,6.0,2027,17823.134654775702,53.0
Air Purifier,Whirlpool,7.0,2027,17887.82195116367,54.0
Air Purifier,Whirlpool,8.0,2027,17771.138166118893,55.0
Air Purifier,Whirlpool,9.0,2027,17764.154213897615,56.0
Air Purifier,Whirlpool,10.0,2027,17813.046041420588,57.0
Air Purifier,Whirlpool,11.0,2027,17806.35309075089,58.0
Air Purifier,Whirlpool,12.0,2027,17737.43312915076,59.0
Air Purifier,Whirlpool,1.0,2028,17898.910752297797,60.0
Air Purifier,Whirlpool,2.0,2028,17801.643568494583,61.0
Air Purifier,Whirlpool,3.0,2028,17872.69736493168,62.0
Air Purifier,Whirlpool,4.0,2028,17801.822968641936,63.0
Air Purifier,Whirlpool,5.0,2028,17807.02492650798,64.0
Air Purifier,Whirlpool,6.0,2028,17907.410242931684,65.0
Air Purifier,Whirlpool,7.0,2028,17777.42138889323,66.0
Air Purifier,Whirlpool,8.0,2028,17825.178476979938,67.0
Air Purifier,Whirlpool,9.0,2028,17808.670113269513,68.0
Air Purifier,Whirlpool,10.0,2028,17853.805317041166,69.0
Air Purifier,Whirlpool,11.0,2028,17771.03242174163,70.0
Air Purifier,Whirlpool,12.0,2028,17853.50352791997,71.0
Air Purifier,Whirlpool,1.0,2029,17857.7931638117,72.0
Air Purifier,Whirlpool,2.0,2029,17833.6825712644,73.0
Air Purifier,Whirlpool,3.0,2029,17826.04938855166,74.0
Air Purifier,Whirlpool,4.0,2029,17806.573810159913,75.0
Air Purifier,Whirlpool,5.0,2029,17916.22602524833,76.0
Air Purifier,Whirlpool,6.0,2029,17698.514071663594,77.0
Air Purifier,Whirlpool,7.0,2029,17811.467934353845,78.0
Air Purifier,Whirlpool,8.0,2029,17837.40388748667,79.0
Air Purifier,Whirlpool,9.0,2029,17830.341136765845,80.0
Air Purifier,Whirlpool,10.0,2029,17860.663127020616,81.0
Air Purifier,Whirlpool,11.0,2029,17826.241779997323,82.0
Air Purifier,Whirlpool,12.0,2029,17851.917982928826,83.0
Air Purifier,Whirlpool,1.0,2030,17905.51365801733,84.0
Air Purifier,Whirlpool,2.0,2030,17941.25723281966,85.0
Air Purifier,Whirlpool,3.0,2030,17841.779961899134,86.0
Air Purifier,Whirlpool,4.0,2030,17892.80159624768,87.0
Air Purifier,Whirlpool,5.0,2030,17825.352802841215,88.0
Air Purifier,Whirlpool,6.0,2030,17803.147439314944,89.0
Air Purifier,Whirlpool,7.0,2030,17867.940450495003,90.0
Air Purifier,Whirlpool,8.0,2030,17854.330028511285,91.0
Air Purifier,Whirlpool,9.0,2030,17877.340013344747,92.0
Air Purifier,Whirlpool,10.0,2030,17914.92426046934,93.0
Air Purifier,Whirlpool,11.0,2030,17816.787027932398,94.0
Air Purifier,Whirlpool,12.0,2030,17947.851863663098,95.0
Air Purifier,Philips,1.0,2010,15255.994958958514,-156.0
Air Purifier,Philips,2.0,2010,15318.758489239071,-155.0
Air Purifier,Philips,3.0,2010,15298.042429863272,-154.0
Air Purifier,Philips,4.0,2010,15325.451353964736,-153.0
Air Purifier,Philips,5.0,2010,15305.418640025966,-152.0
Air Purifier,Philips,6.0,2010,15384.297786198544,-151.0
Air Purifier,Philips,7.0,2010,15337.978093049018,-150.0
Air Purifier,Philips,8.0,2010,15245.959255513642,-149.0
Air Purifier,Philips,9.0,2010,15232.87540359476,-148.0
Air Purifier,Philips,10.0,2010,15276.14690849227,-147.0
Air Purifier,Philips,11.0,2010,15332.494461807759,-146.0
Air Purifier,Philips,12.0,2010,15360.348338305053,-145.0
Air Purifier,Philips,1.0,2011,15441.466109295754,-144.0
Air Purifier,Philips,2.0,2011,15320.177822621155,-143.0
Air Purifier,Philips,3.0,2011,15301.842112693785,-142.0
Air Purifier,Philips,4.0,2011,15306.848062859503,-141.0
Air Purifier,Philips,5.0,2011,15307.663958433826,-140.0
Air Purifier,Philips,6.0,2011,15353.61267596201,-139.0
Air Purifier,Philips,7.0,2011,15342.502691644719,-138.0
Air Purifier,Philips,8.0,2011,15391.269882104238,-137.0
Air Purifier,Philips,9.0,2011,15162.585218999764,-136.0
Air Purifier,Philips,10.0,2011,15283.68360592979,-135.0
Air Purifier,Philips,11.0,2011,15313.084467496801,-134.0
Air Purifier,Philips,12.0,2011,15300.039784480443,-133.0
Air Purifier,Philips,1.0,2012,15363.952328458001,-132.0
Air Purifier,Philips,2.0,2012,15284.379216651634,-131.0
Air Purifier,Philips,3.0,2012,15367.307176529264,-130.0
Air Purifier,Philips,4.0,2012,15287.31680829313,-129.0
Air Purifier,Philips,5.0,2012,15362.15485159527,-128.0
Air Purifier,Philips,6.0,2012,15355.549717186637,-127.0
Air Purifier,Philips,7.0,2012,15321.978283758524,-126.0
Air Purifier,Philips,8.0,2012,15316.449790592997,-125.0
Air Purifier,Philips,9.0,2012,15327.21778969525,-124.0
Air Purifier,Philips,10.0,2012,15444.837814163198,-123.0
Air Purifier,Philips,11.0,2012,15315.76464270401,-122.0
Air Purifier,Philips,12.0,2012,15370.069507696437,-121.0
Air Purifier,Philips,1.0,2013,15295.428764046308,-120.0
Air Purifier,Philips,2.0,2013,15270.76576676198,-119.0
Air Purifier,Philips,3.0,2013,15288.350384561565,-118.0
Air Purifier,Philips,4.0,2013,15380.671483820815,-117.0
Air Purifier,Philips,5.0,2013,15410.982953681907,-116.0
Air Purifier,Philips,6.0,2013,15409.247148192979,-115.0
Air Purifier,Philips,7.0,2013,15428.039019675321,-114.0
Air Purifier,Philips,8.0,2013,15381.166125621401,-113.0
Air Purifier,Philips,9.0,2013,15442.469386277784,-112.0
Air Purifier,Philips,10.0,2013,15479.572043673543,-111.0
Air Purifier,Philips,11.0,2013,15452.827568995697,-110.0
Air Purifier,Philips,12.0,2013,15377.807578573516,-109.0
Air Purifier,Philips,1.0,2014,15326.629017300518,-108.0
Air Purifier,Philips,2.0,2014,15319.005385442752,-107.0
Air Purifier,Philips,3.0,2014,15359.00902965783,-106.0
Air Purifier,Philips,4.0,2014,15269.24715706149,-105.0
Air Purifier,Philips,5.0,2014,15321.871158553999,-104.0
Air Purifier,Philips,6.0,2014,15443.008230589137,-103.0
Air Purifier,Philips,7.0,2014,15437.709283413977,-102.0
Air Purifier,Philips,8.0,2014,15343.113255869843,-101.0
Air Purifier,Philips,9.0,2014,15379.264281940556,-100.0
Air Purifier,Philips,10.0,2014,15336.601816411754,-99.0
Air Purifier,Philips,11.0,2014,15432.679121031231,-98.0
Air Purifier,Philips,12.0,2014,15469.670359014706,-97.0
Air Purifier,Philips,1.0,2015,15317.247756504554,-96.0
Air Purifier,Philips,2.0,2015,15449.571068796433,-95.0
Air Purifier,Philips,3.0,2015,15440.745554437537,-94.0
Air Purifier,Philips,4.0,2015,15489.382213355404,-93.0
Air Purifier,Philips,5.0,2015,15429.593383640069,-92.0
Air Purifier,Philips,6.0,2015,15356.610860992167,-91.0
Air Purifier,Philips,7.0,2015,15437.611394433272,-90.0
Air Purifier,Philips,8.0,2015,15324.528492658135,-89.0
Air Purifier,Philips,9.0,2015,15334.125833654001,-88.0
Air Purifier,Philips,10.0,2015,15463.534794629039,-87.0
Air Purifier,Philips,11.0,2015,15411.231812389426,-86.0
Air Purifier,Philips,12.0,2015,15527.943680729784,-85.0
Air Purifier,Philips,1.0,2016,15351.118210030829,-84.0
Air Purifier,Philips,2.0,2016,15435.125515610776,-83.0
Air Purifier,Philips,3.0,2016,15409.59328149555,-82.0
Air Purifier,Philips,4.0,2016,15446.044358815925,-81.0
Air Purifier,Philips,5.0,2016,15332.86715934547,-80.0
Air Purifier,Philips,6.0,2016,15368.57658113019,-79.0
Air Purifier,Philips,7.0,2016,15360.084603648556,-78.0
Air Purifier,Philips,8.0,2016,15314.552541645091,-77.0
Air Purifier,Philips,9.0,2016,15370.767137378922,-76.0
Air Purifier,Philips,10.0,2016,15434.42185522654,-75.0
Air Purifier,Philips,11.0,2016,15359.18839329237,-74.0
Air Purifier,Philips,12.0,2016,15445.0036515236,-73.0
Air Purifier,Philips,1.0,2017,15404.9820182493,-72.0
Air Purifier,Philips,2.0,2017,15342.882251057987,-71.0
Air Purifier,Philips,3.0,2017,15504.446622155785,-70.0
Air Purifier,Philips,4.0,2017,15423.22931067056,-69.0
Air Purifier,Philips,5.0,2017,15465.800045019818,-68.0
Air Purifier,Philips,6.0,2017,15424.283281891636,-67.0
Air Purifier,Philips,7.0,2017,15468.314605551905,-66.0
Air Purifier,Philips,8.0,2017,15441.523672426432,-65.0
Air Purifier,Philips,9.0,2017,15431.294870764925,-64.0
Air Purifier,Philips,10.0,2017,15456.866627247464,-63.0
Air Purifier,Philips,11.0,2017,15391.647687317034,-62.0
Air Purifier,Philips,12.0,2017,15546.247627038074,-61.0
Air Purifier,Philips,1.0,2018,15444.714374504738,-60.0
Air Purifier,Philips,2.0,2018,15408.262137190774,-59.0
Air Purifier,Philips,3.0,2018,15512.64045347032,-58.0
Air Purifier,Philips,4.0,2018,15495.699105718388,-57.0
Air Purifier,Philips,5.0,2018,15451.007119940268,-56.0
Air Purifier,Philips,6.0,2018,15449.845014228462,-55.0
Air Purifier,Philips,7.0,2018,15446.626944771448,-54.0
Air Purifier,Philips,8.0,2018,15572.655097199387,-53.0
Air Purifier,Philips,9.0,2018,15516.948701263093,-52.0
Air Purifier,Philips,10.0,2018,15471.696242126449,-51.0
Air Purifier,Philips,11.0,2018,15495.11462337993,-50.0
Air Purifier,Philips,12.0,2018,15475.508592559629,-49.0
Air Purifier,Philips,1.0,2019,15473.470563327957,-48.0
Air Purifier,Philips,2.0,2019,15496.072511526929,-47.0
Air Purifier,Philips,3.0,2019,15608.13297324832,-46.0
Air Purifier,Philips,4.0,2019,15531.040776489457,-45.0
Air Purifier,Philips,5.0,2019,15516.37794881524,-44.0
Air Purifier,Philips,6.0,2019,15457.235384464,-43.0
Air Purifier,Philips,7.0,2019,15457.699026883505,-42.0
Air Purifier,Philips,8.0,2019,15487.40980457379,-41.0
Air Purifier,Philips,9.0,2019,15378.379985350099,-40.0
Air Purifier,Philips,10.0,2019,15475.187219622963,-39.0
Air Purifier,Philips,11.0,2019,15457.779787586374,-38.0
Air Purifier,Philips,12.0,2019,15518.072652047189,-37.0
Air Purifier,Philips,1.0,2020,15577.29043699579,-36.0
Air Purifier,Philips,2.0,2020,15487.280639573048,-35.0
Air Purifier,Philips,3.0,2020,15524.322352157316,-34.0
Air Purifier,Philips,4.0,2020,15509.685712120894,-33.0
Air Purifier,Philips,5.0,2020,15438.975313786785,-32.0
Air Purifier,Philips,6.0,2020,15547.183889533539,-31.0
Air Purifier,Philips,7.0,2020,15534.1789100562,-30.0
Air Purifier,Philips,8.0,2020,15545.693171414874,-29.0
Air Purifier,Philips,9.0,2020,15480.898102893172,-28.0
Air Purifier,Philips,10.0,2020,15510.396603648127,-27.0
Air Purifier,Philips,11.0,2020,15471.808263119803,-26.0
Air Purifier,Philips,12.0,2020,15501.826312320572,-25.0
Air Purifier,Philips,1.0,2021,15538.202589773618,-24.0
Air Purifier,Philips,2.0,2021,15506.512432994206,-23.0
Air Purifier,Philips,3.0,2021,15521.817472470208,-22.0
Air Purifier,Philips,4.0,2021,15455.099291289207,-21.0
Air Purifier,Philips,5.0,2021,15544.564162816698,-20.0
Air Purifier,Philips,6.0,2021,15462.980805767584,-19.0
Air Purifier,Philips,7.0,2021,15489.893011397753,-18.0
Air Purifier,Philips,8.0,2021,15454.421678684206,-17.0
Air Purifier,Philips,9.0,2021,15523.196836704108,-16.0
Air Purifier,Philips,10.0,2021,15611.115881383166,-15.0
Air Purifier,Philips,11.0,2021,15540.568665191418,-14.0
Air Purifier,Philips,12.0,2021,15548.353178883755,-13.0
Air Purifier,Philips,1.0,2022,15510.277143218318,-12.0
Air Purifier,Philips,2.0,2022,15635.76260717688,-11.0
Air Purifier,Philips,3.0,2022,15514.832790374488,-10.0
Air Purifier,Philips,4.0,2022,15541.124265342394,-9.0
Air Purifier,Philips,5.0,2022,15544.516298053702,-8.0
Air Purifier,Philips,6.0,2022,15496.510734893547,-7.0
Air Purifier,Philips,7.0,2022,15535.185532056326,-6.0
Air Purifier,Philips,8.0,2022,15570.826127730697,-5.0
Air Purifier,Philips,9.0,2022,15593.571391590489,-4.0
Air Purifier,Philips,10.0,2022,15566.376317065598,-3.0
Air Purifier,Philips,11.0,2022,15561.811546926567,-2.0
Air Purifier,Philips,12.0,2022,15542.720266900413,-1.0
Air Purifier,Philips,1.0,2026,15615.789307581315,36.0
Air Purifier,Philips,2.0,2026,15607.925791296377,37.0
Air Purifier,Philips,3.0,2026,15586.327190179052,38.0
Air Purifier,Philips,4.0,2026,15646.936150753296,39.0
Air Purifier,Philips,5.0,2026,15579.507915816343,40.0
Air Purifier,Philips,6.0,2026,15562.388131907168,41.0
Air Purifier,Philips,7.0,2026,15638.318609879892,42.0
Air Purifier,Philips,8.0,2026,15654.777957065753,43.0
Air Purifier,Philips,9.0,2026,15673.539446041652,44.0
Air Purifier,Philips,10.0,2026,15568.848189745468,45.0
Air Purifier,Philips,11.0,2026,15579.190955340346,46.0
Air Purifier,Philips,12.0,2026,15625.298517609253,47.0
Air Purifier,Philips,1.0,2027,15608.542722154902,48.0
Air Purifier,Philips,2.0,2027,15656.973585409976,49.0
Air Purifier,Philips,3.0,2027,15602.70005601308,50.0
Air Purifier,Philips,4.0,2027,15702.833774446408,51.0
Air Purifier,Philips,5.0,2027,15616.665532578823,52.0
Air Purifier,Philips,6.0,2027,15577.88670763137,53.0
Air Purifier,Philips,7.0,2027,15637.587873947507,54.0
Air Purifier,Philips,8.0,2027,15678.644714184868,55.0
Air Purifier,Philips,9.0,2027,15679.651707343659,56.0
Air Purifier,Philips,10.0,2027,15561.890183636306,57.0
Air Purifier,Philips,11.0,2027,15716.69032900803,58.0
Air Purifier,Philips,12.0,2027,15641.079563498868,59.0
Air Purifier,Philips,1.0,2028,15674.416121448901,60.0
Air Purifier,Philips,2.0,2028,15693.608606705347,61.0
Air Purifier,Philips,3.0,2028,15667.173964793603,62.0
Air Purifier,Philips,4.0,2028,15681.06479011616,63.0
Air Purifier,Philips,5.0,2028,15728.646368698493,64.0
Air Purifier,Philips,6.0,2028,15593.50441882192,65.0
Air Purifier,Philips,7.0,2028,15728.91630323586,66.0
Air Purifier,Philips,8.0,2028,15608.821310035997,67.0
Air Purifier,Philips,9.0,2028,15616.15314671442,68.0
Air Purifier,Philips,10.0,2028,15633.618382525252,69.0
Air Purifier,Philips,11.0,2028,15688.48476545634,70.0
Air Purifier,Philips,12.0,2028,15598.047632574953,71.0
Air Purifier,Philips,1.0,2029,15747.76833138671,72.0
Air Purifier,Philips,2.0,2029,15626.411283918234,73.0
Air Purifier,Philips,3.0,2029,15646.818405383256,74.0
Air Purifier,Philips,4.0,2029,15624.149198536557,75.0
Air Purifier,Philips,5.0,2029,15739.838230986707,76.0
Air Purifier,Philips,6.0,2029,15630.623092699157,77.0
Air Purifier,Philips,7.0,2029,15807.824997215503,78.0
Air Purifier,Philips,8.0,2029,15810.905050477628,79.0
Air Purifier,Philips,9.0,2029,15664.173227063295,80.0
Air Purifier,Philips,10.0,2029,15709.095698935755,81.0
Air Purifier,Philips,11.0,2029,15713.234011564857,82.0
Air Purifier,Philips,12.0,2029,15675.970991529011,83.0
Air Purifier,Philips,1.0,2030,15691.129806077239,84.0
Air Purifier,Philips,2.0,2030,15719.036467132966,85.0
Air Purifier,Philips,3.0,2030,15615.778075421242,86.0
Air Purifier,Philips,4.0,2030,15804.692952866442,87.0
Air Purifier,Philips,5.0,2030,15797.564132660294,88.0
Air Purifier,Philips,6.0,2030,15686.888975615288,89.0
Air Purifier,Philips,7.0,2030,15709.901820396106,90.0
Air Purifier,Philips,8.0,2030,15753.419516332237,91.0
Air Purifier,Philips,9.0,2030,15671.026944910642,92.0
Air Purifier,Philips,10.0,2030,15753.420454551904,93.0
Air Purifier,Philips,11.0,2030,15608.930302060593,94.0
Air Purifier,Philips,12.0,2030,15759.308394706495,95.0
Air Purifier,Haier,1.0,2010,9418.270454795185,-156.0
Air Purifier,Haier,2.0,2010,9426.141701020719,-155.0
Air Purifier,Haier,3.0,2010,9465.987178249168,-154.0
Air Purifier,Haier,4.0,2010,9461.366177994252,-153.0
Air Purifier,Haier,5.0,2010,9468.81504360735,-152.0
Air Purifier,Haier,6.0,2010,9462.218656868568,-151.0
Air Purifier,Haier,7.0,2010,9475.894935901426,-150.0
Air Purifier,Haier,8.0,2010,9355.355621187502,-149.0
Air Purifier,Haier,9.0,2010,9440.961603366186,-148.0
Air Purifier,Haier,10.0,2010,9521.205742848497,-147.0
Air Purifier,Haier,11.0,2010,9503.672783244147,-146.0
Air Purifier,Haier,12.0,2010,9368.65335352299,-145.0
Air Purifier,Haier,1.0,2011,9433.256606173369,-144.0
Air Purifier,Haier,2.0,2011,9576.502807698967,-143.0
Air Purifier,Haier,3.0,2011,9429.245551796803,-142.0
Air Purifier,Haier,4.0,2011,9525.278371523504,-141.0
Air Purifier,Haier,5.0,2011,9450.07419639746,-140.0
Air Purifier,Haier,6.0,2011,9360.227095256272,-139.0
Air Purifier,Haier,7.0,2011,9476.452271809338,-138.0
Air Purifier,Haier,8.0,2011,9404.671862994333,-137.0
Air Purifier,Haier,9.0,2011,9424.171039885812,-136.0
Air Purifier,Haier,10.0,2011,9367.844007516023,-135.0
Air Purifier,Haier,11.0,2011,9432.367359978605,-134.0
Air Purifier,Haier,12.0,2011,9528.078076365044,-133.0
Air Purifier,Haier,1.0,2012,9500.243118928689,-132.0
Air Purifier,Haier,2.0,2012,9471.575877834894,-131.0
Air Purifier,Haier,3.0,2012,9431.276170149427,-130.0
Air Purifier,Haier,4.0,2012,9451.663950963733,-129.0
Air Purifier,Haier,5.0,2012,9445.937596478907,-128.0
Air Purifier,Haier,6.0,2012,9474.641473834146,-127.0
Air Purifier,Haier,7.0,2012,9576.599001170314,-126.0
Air Purifier,Haier,8.0,2012,9489.692272155531,-125.0
Air Purifier,Haier,9.0,2012,9503.927264274074,-124.0
Air Purifier,Haier,10.0,2012,9489.589070863829,-123.0
Air Purifier,Haier,11.0,2012,9495.53609895702,-122.0
Air Purifier,Haier,12.0,2012,9518.59659794956,-121.0
Air Purifier,Haier,1.0,2013,9483.458617829663,-120.0
Air Purifier,Haier,2.0,2013,9543.362749642993,-119.0
Air Purifier,Haier,3.0,2013,9515.450375183897,-118.0
Air Purifier,Haier,4.0,2013,9480.4147609757,-117.0
Air Purifier,Haier,5.0,2013,9552.946508789752,-116.0
Air Purifier,Haier,6.0,2013,9462.629206389665,-115.0
Air Purifier,Haier,7.0,2013,9344.302821846508,-114.0
Air Purifier,Haier,8.0,2013,9478.737251815977,-113.0
Air Purifier,Haier,9.0,2013,9490.930183428738,-112.0
Air Purifier,Haier,10.0,2013,9446.749182182704,-111.0
Air Purifier,Haier,11.0,2013,9524.782874829334,-110.0
Air Purifier,Haier,12.0,2013,9524.481431052222,-109.0
Air Purifier,Haier,1.0,2014,9568.308115608525,-108.0
Air Purifier,Haier,2.0,2014,9514.185332654914,-107.0
Air Purifier,Haier,3.0,2014,9574.115547924563,-106.0
Air Purifier,Haier,4.0,2014,9495.910433861178,-105.0
Air Purifier,Haier,5.0,2014,9506.464250735662,-104.0
Air Purifier,Haier,6.0,2014,9611.563074013537,-103.0
Air Purifier,Haier,7.0,2014,9528.273277153023,-102.0
Air Purifier,Haier,8.0,2014,9547.55470270436,-101.0
Air Purifier,Haier,9.0,2014,9547.88861701899,-100.0
Air Purifier,Haier,10.0,2014,9563.749189795339,-99.0
Air Purifier,Haier,11.0,2014,9530.913045744566,-98.0
Air Purifier,Haier,12.0,2014,9475.951409500825,-97.0
Air Purifier,Haier,1.0,2015,9515.63993236115,-96.0
Air Purifier,Haier,2.0,2015,9547.29396886124,-95.0
Air Purifier,Haier,3.0,2015,9527.811571099754,-94.0
Air Purifier,Haier,4.0,2015,9481.057076060102,-93.0
Air Purifier,Haier,5.0,2015,9522.616808163742,-92.0
Air Purifier,Haier,6.0,2015,9594.66840422624,-91.0
Air Purifier,Haier,7.0,2015,9523.413658812166,-90.0
Air Purifier,Haier,8.0,2015,9539.385770498506,-89.0
Air Purifier,Haier,9.0,2015,9476.14991780191,-88.0
Air Purifier,Haier,10.0,2015,9530.3950036368,-87.0
Air Purifier,Haier,11.0,2015,9553.587989765625,-86.0
Air Purifier,Haier,12.0,2015,9593.264889747406,-85.0
Air Purifier,Haier,1.0,2016,9530.29464823871,-84.0
Air Purifier,Haier,2.0,2016,9575.839198016984,-83.0
Air Purifier,Haier,3.0,2016,9532.114252892661,-82.0
Air Purifier,Haier,4.0,2016,9525.125607206239,-81.0
Air Purifier,Haier,5.0,2016,9648.993446046466,-80.0
Air Purifier,Haier,6.0,2016,9503.342271614134,-79.0
